prompt_idx,layer,alpha_A,alpha_B,eps_A,eps_B,steer_layer,delta_l2,proj_A20,proj_B20,proj_A_L,proj_B_L,proj_A_transport,proj_B_transport,model,vecA_path,vecB_path,roleA,roleB
4,25,0.0,2.0,0.1,0.1,20,2.936716079711914,0.1516716480255127,2.0675406455993652,0.037579476833343506,2.016180992126465,0.21795140206813812,1.9871305227279663,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,26,0.0,2.0,0.1,0.1,20,3.1273138523101807,0.14837847650051117,2.079852819442749,0.04187919944524765,2.036426067352295,0.22772502899169922,2.027404308319092,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,27,0.0,2.0,0.1,0.1,20,3.351069688796997,0.15304595232009888,2.115030288696289,0.03607286140322685,2.062544584274292,0.20529721677303314,2.0495662689208984,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,28,0.0,2.0,0.1,0.1,20,3.664450168609619,0.13794615864753723,2.1625118255615234,0.013673603534698486,2.098245143890381,0.22298292815685272,2.164092779159546,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,29,0.0,2.0,0.1,0.1,20,4.128232002258301,0.13179226219654083,2.2578444480895996,-0.00044762343168258667,2.2371230125427246,0.26720309257507324,2.3810715675354004,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,30,0.0,2.0,0.1,0.1,20,4.7888054847717285,0.07475481927394867,2.3081772327423096,-0.04943149909377098,2.3572425842285156,0.25034335255622864,2.677633285522461,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,31,0.0,2.0,0.1,0.1,20,6.406562328338623,-0.1053875982761383,1.8318229913711548,-0.04695867747068405,2.017879009246826,0.7905604839324951,3.846900463104248,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
5,19,0.0,2.0,0.1,0.1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
5,20,0.0,2.0,0.1,0.1,20,1.9997074604034424,0.2073681354522705,1.999536395072937,0.2073681354522705,1.999536395072937,0.2226284146308899,1.9386327266693115,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
5,21,0.0,2.0,0.1,0.1,20,2.2826430797576904,0.21466213464736938,2.037264108657837,0.18965089321136475,1.948817491531372,0.26520025730133057,1.9326342344284058,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
5,22,0.0,2.0,0.1,0.1,20,2.523900270462036,0.21578820049762726,2.018599271774292,0.17446699738502502,1.9256149530410767,0.3104928135871887,1.9916898012161255,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
5,23,0.0,2.0,0.1,0.1,20,2.7201385498046875,0.2284521907567978,2.033562183380127,0.15911661088466644,1.939975380897522,0.38420504331588745,2.037384510040283,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
